Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director,Release_Year,ROI,Profit,Profit_Status
3813,Last Revenge,Action,2020-01-05,94887272.0,448852318.0,4.8,55,130.0,English,Uk,James Holloway,2020,373.0374354107261,353965046.0,BlockBuster
3814,Rise Of Journey,Horror,2018-03-11,10503071.0,10100000.0,5.5,68,131.0,English,India,Raj Mehra,2018,-3.8376490076092984,-403071.0,Flop
3815,Rise Of Warrior,Horror,2019-11-16,9251593.0,15086374.0,7.0,68,163.0,French,India,Sophie Laurent,2019,63.067852206641604,5834781.0,Hit
3816,The Secrets,Comedy,2020-11-11,209986517.0,1048600000.0,6.9,97,135.0,English,Usa,James Holloway,2020,399.36539496962087,838613483.0,BlockBuster
3817,Legend Of Journey,Action,2022-01-17,107114238.0,108037733.0,9.0,68,144.0,English,Uk,Emily Stone,2022,0.8621589596707023,923495.0,Average
3818,Shadow Of Dreams,Action,2020-09-12,215144792.0,483328226.0,7.1,68,130.0,Hindi,Australia,Emily Stone,2020,124.65253353657755,268183434.0,BlockBuster
3819,Battle Of Galaxy,Action,2017-10-17,125206086.0,444500000.0,7.1,85,162.0,English,India,Sophie Laurent,2017,255.0146915382372,319293914.0,BlockBuster
3820,The Revenge,Action,2020-10-18,42100000.0,78994154.0,7.1,77,130.0,Hindi,Usa,James Holloway,2020,87.6345700712589,36894154.0,Hit
3821,Dark Kingdom,Action,2019-04-16,198651548.0,727156579.0,5.5,80,130.0,Spanish,Usa,Sophie Laurent,2019,266.0462686150324,528505031.0,BlockBuster
3822,Shadow Of Destiny,Horror,2019-12-18,90911042.0,399209026.0,7.0,59,123.0,Hindi,Usa,James Holloway,2019,339.12050419573893,308297984.0,BlockBuster
3823,Love In Dreams,SciFi,2016-09-26,44316447.0,160344401.0,7.0,59,88.0,French,India,James Holloway,2016,261.81691415830335,116027954.0,BlockBuster
3824,Love In Empire,Drama,2023-01-21,129295240.0,588160892.0,7.0,88,134.0,French,France,Alan Smith,2023,354.89756003391926,458865652.0,BlockBuster
3825,Return Of Journey,SciFi,2023-01-03,217931158.0,816800000.0,8.4,67,135.0,Spanish,Uk,Emily Stone,2023,274.7972559297831,598868842.0,BlockBuster
3826,Legend Of Journey,Romance,2019-08-16,24360455.0,31491636.0,6.6,69,137.0,French,Canada,Raj Mehra,2019,29.27359525920185,7131181.0,Average
3827,Legend Of Destiny,Horror,2018-06-30,166143485.0,713975646.0,7.0,68,96.0,Hindi,Usa,Raj Mehra,2018,329.73436243979114,547832161.0,BlockBuster
3828,Return Of Warrior,Drama,2020-04-11,119200000.0,312861735.0,4.7,72,134.0,Hindi,France,Raj Mehra,2020,162.46789848993288,193661735.0,BlockBuster
3829,Legend Of Revenge,Drama,2015-10-12,57138536.0,190300000.0,7.0,90,149.0,French,Canada,Alan Smith,2015,233.050185255009,133161464.0,BlockBuster
3830,Battle Of Journey,Action,2016-10-04,241341669.0,936225698.0,7.1,49,130.0,English,France,John Carter,2016,287.9254261724692,694884029.0,BlockBuster
3831,Return Of Kingdom,Action,2017-03-05,112400000.0,243899131.0,7.9,68,130.0,English,India,Raj Mehra,2017,116.99210943060498,131499131.0,BlockBuster
3832,Legend Of Secrets,SciFi,2017-06-16,10100000.0,19273626.0,6.0,61,135.0,Hindi,Usa,Emily Stone,2017,90.8279801980198,9173626.0,Hit
3833,Love In Revenge,SciFi,2015-02-21,218273316.0,1040900000.0,7.0,56,159.0,Hindi,Canada,Emily Stone,2015,376.87918022924987,822626684.0,BlockBuster
3834,Shadow Of Dreams,SciFi,2015-08-18,142272767.0,228740335.0,7.0,67,170.0,English,Canada,Raj Mehra,2015,60.77590941912305,86467568.0,Hit
3835,Shadow Of Kingdom,Action,2017-11-19,184100000.0,871058626.0,7.1,82,130.0,Spanish,Usa,James Holloway,2017,373.1442835415535,686958626.0,BlockBuster
3836,Legend Of Galaxy,SciFi,2015-12-22,74300000.0,263082971.0,7.3,67,135.0,Hindi,Canada,Sophie Laurent,2015,254.08206056527592,188782971.0,BlockBuster
3837,Last Galaxy,Action,2017-08-11,80897594.0,210210177.0,7.1,68,130.0,French,Australia,John Carter,2017,159.84725454257637,129312583.0,BlockBuster
3838,Dark Revenge,Horror,2022-03-27,34241136.0,135372690.0,7.0,59,134.0,Spanish,France,Alan Smith,2022,295.35104793252185,101131554.0,BlockBuster
3839,Rise Of Journey,Horror,2016-07-10,117075595.0,73000000.0,7.0,54,134.0,Spanish,Australia,John Carter,2016,-37.647124492512724,-44075595.0,Flop
3840,Battle Of Warrior,SciFi,2017-08-04,45113062.0,115208106.0,7.0,67,132.0,English,France,James Holloway,2017,155.37638300853976,70095044.0,BlockBuster
3841,Love In Dreams,Horror,2021-07-11,239814556.0,521231356.0,7.0,93,173.0,French,Canada,James Holloway,2021,117.34767259081637,281416800.0,BlockBuster
3842,Dark Journey,Horror,2018-12-19,33548192.0,141365003.0,7.3,68,134.0,Spanish,Canada,Alan Smith,2018,321.3789017303823,107816811.0,BlockBuster
3843,Rise Of Dreams,SciFi,2015-12-10,177652545.0,193582670.0,7.0,54,135.0,English,Canada,John Carter,2015,8.967011983982555,15930125.0,Average
3844,Last Secrets,SciFi,2017-04-24,110841911.0,410167224.0,7.0,67,135.0,English,Canada,John Carter,2017,270.04705196755407,299325313.0,BlockBuster
3845,Dark Galaxy,Comedy,2015-09-06,185990389.0,875256465.0,6.9,47,135.0,French,India,James Holloway,2015,370.5923084014841,689266076.0,BlockBuster
3846,Love In Empire,Action,2016-04-27,225396266.0,396025574.0,8.6,68,130.0,French,India,Alan Smith,2016,75.7019231188151,170629308.0,Hit
3847,Return Of Galaxy,Action,2016-12-29,216570641.0,1073250720.0,7.1,66,123.0,French,Canada,Raj Mehra,2016,395.56611877045697,856680079.0,BlockBuster
3848,The Empire,SciFi,2020-04-20,24138962.0,94013646.0,7.0,67,135.0,French,Usa,John Carter,2020,289.4684701024012,69874684.0,BlockBuster
3849,Legend Of Galaxy,Romance,2021-08-01,47300000.0,155400000.0,7.1,69,137.0,English,Uk,John Carter,2021,228.5412262156448,108100000.0,BlockBuster
3850,Love In Dreams,Action,2021-02-25,5310415.0,12967323.0,7.1,68,130.0,Spanish,Uk,Raj Mehra,2021,144.18662194950866,7656908.0,BlockBuster
3851,Shadow Of Empire,Action,2019-04-26,53947765.0,63397455.0,6.0,68,102.0,English,Canada,Emily Stone,2019,17.51636976990613,9449690.0,Average
3852,Last Warrior,Action,2023-01-17,5673156.0,8220273.0,7.1,68,130.0,French,Canada,Alan Smith,2023,44.89770773093495,2547117.0,Average
3853,Legend Of Destiny,SciFi,2021-06-11,177340706.0,720082042.0,7.0,70,103.0,English,Uk,Alan Smith,2021,306.04442050659253,542741336.0,BlockBuster
3854,Return Of Revenge,Drama,2021-09-10,191956834.0,392233714.0,7.0,74,134.0,French,Australia,Sophie Laurent,2021,104.33433174877223,200276880.0,BlockBuster
3855,Shadow Of Empire,Horror,2019-03-21,49852969.0,195755497.0,5.0,68,134.0,English,Canada,Raj Mehra,2019,292.6656745358536,145902528.0,BlockBuster
3856,Return Of Night,Horror,2021-02-18,74900000.0,200758549.0,7.0,88,134.0,Hindi,Usa,Emily Stone,2021,168.03544592790388,125858549.0,BlockBuster
3857,Last Galaxy,Comedy,2018-06-30,130739631.0,398608856.0,6.9,70,135.0,English,Usa,Sophie Laurent,2018,204.88754859649254,267869225.0,BlockBuster
3858,Return Of Secrets,Action,2021-12-16,50700134.0,250730774.0,7.1,68,95.0,English,India,John Carter,2021,394.53670871954694,200030640.0,BlockBuster
3859,Legend Of Empire,Horror,2020-02-26,110245673.0,223637870.0,7.0,61,178.0,Spanish,India,Raj Mehra,2020,102.85410203809087,113392197.0,BlockBuster
3860,The Secrets,Action,2018-01-13,148655156.0,217459048.0,7.1,93,161.0,Spanish,India,John Carter,2018,46.284228446136105,68803892.0,Average
3861,The Destiny,Horror,2019-06-02,77800000.0,84057518.0,6.9,68,134.0,French,France,Sophie Laurent,2019,8.043082262210797,6257518.0,Average
3862,Shadow Of Kingdom,SciFi,2018-05-10,54866477.0,95200000.0,5.1,67,159.0,English,India,James Holloway,2018,73.51214294294857,40333523.0,Hit
3863,Last Night,Comedy,2015-04-23,162121863.0,211037186.0,6.9,80,173.0,English,Usa,Raj Mehra,2015,30.17194725920464,48915323.0,Average
3864,Last Kingdom,SciFi,2015-09-27,136719131.0,577100000.0,7.0,84,122.0,English,Usa,John Carter,2015,322.10625226984513,440380869.0,BlockBuster
3865,Last Dreams,SciFi,2015-09-06,195146867.0,521414408.0,7.0,67,135.0,Spanish,Usa,Raj Mehra,2015,167.1907656093705,326267541.0,BlockBuster
3866,Return Of Dreams,Comedy,2020-10-23,137721405.0,638078075.0,6.9,49,135.0,French,Usa,Emily Stone,2020,363.3107504240173,500356670.0,BlockBuster
3867,Dark Secrets,Action,2018-07-18,64934886.0,158351800.0,7.1,93,161.0,Hindi,Australia,Alan Smith,2018,143.86244398735064,93416914.0,BlockBuster
3868,Legend Of Destiny,Action,2023-03-03,205223790.0,634633326.0,7.7,70,130.0,English,France,Alan Smith,2023,209.2396480934301,429409536.0,BlockBuster
3869,Battle Of Warrior,SciFi,2015-08-08,29790456.0,66700000.0,4.9,66,97.0,Spanish,India,John Carter,2015,123.89721056972071,36909544.0,BlockBuster
3870,Shadow Of Empire,Horror,2015-12-21,152531757.0,218006023.0,8.7,68,134.0,English,Usa,Emily Stone,2015,42.92500610217189,65474266.0,Average
3871,Legend Of Secrets,Action,2017-07-30,23394035.0,86104413.0,7.1,69,130.0,English,Canada,Alan Smith,2017,268.06140112212364,62710378.0,BlockBuster
3872,The Night,Action,2017-09-08,128832974.0,106648874.0,8.2,68,130.0,Spanish,France,James Holloway,2017,-17.219271830207074,-22184100.0,Flop
3873,Battle Of Empire,Horror,2020-03-09,47219209.0,176200000.0,7.0,79,134.0,Hindi,Usa,Sophie Laurent,2020,273.1532224523287,128980791.0,BlockBuster
3874,Battle Of Night,Comedy,2021-01-09,37893946.0,165900000.0,5.8,82,135.0,Hindi,Usa,Sophie Laurent,2021,337.8008033262094,128006054.0,BlockBuster
3875,Legend Of Dreams,Drama,2015-09-18,105127746.0,392080273.0,6.7,72,134.0,English,Usa,James Holloway,2015,272.9560348416487,286952527.0,BlockBuster
3876,Love In Night,Romance,2019-06-14,166549466.0,709170645.0,7.1,69,137.0,Hindi,India,Raj Mehra,2019,325.8018125377838,542621179.0,BlockBuster
3877,Rise Of Journey,SciFi,2021-01-08,208600000.0,1031469192.0,7.0,73,176.0,English,Australia,John Carter,2021,394.47228763183125,822869192.0,BlockBuster
3878,Rise Of Secrets,Horror,2021-05-20,217900000.0,527800000.0,6.6,68,156.0,Hindi,Australia,Emily Stone,2021,142.22120238641577,309900000.0,BlockBuster
3879,Rise Of Secrets,Action,2020-07-14,24700000.0,55400000.0,7.1,68,121.0,English,Australia,John Carter,2020,124.29149797570851,30700000.0,BlockBuster
3880,Love In Destiny,Horror,2015-02-26,107111665.0,388400000.0,7.0,68,134.0,French,France,John Carter,2015,262.61223275728184,281288335.0,BlockBuster
3881,Love In Night,SciFi,2017-03-25,165924231.0,245700000.0,7.0,81,135.0,English,Uk,Emily Stone,2017,48.07963762688766,79775769.0,Average
3882,Dark Destiny,Comedy,2017-02-20,166723581.0,779450335.0,6.9,70,110.0,English,India,James Holloway,2017,367.51055269140363,612726754.0,BlockBuster
3883,Dark Dreams,Action,2019-10-09,116480265.0,355418176.0,7.1,70,130.0,English,Canada,Alan Smith,2019,205.13166844186009,238937911.0,BlockBuster
3884,Legend Of Kingdom,Romance,2018-01-23,234820314.0,244997463.0,7.1,69,137.0,Hindi,Uk,James Holloway,2018,4.3340155826552555,10177149.0,Average
3885,Shadow Of Kingdom,Comedy,2015-03-17,202000000.0,299093937.0,6.9,70,135.0,Hindi,Uk,John Carter,2015,48.06630544554456,97093937.0,Average
3886,Last Warrior,Drama,2017-06-06,117158258.0,265803960.0,7.4,95,94.0,Spanish,France,Sophie Laurent,2017,126.87599195952536,148645702.0,BlockBuster
3887,Legend Of Galaxy,Thriller,2015-03-11,35437485.0,121501388.0,7.0,70,142.0,English,Canada,Alan Smith,2015,242.86120473842882,86063903.0,BlockBuster
3888,The Destiny,Horror,2019-10-26,184052672.0,193974588.0,7.0,68,134.0,English,Australia,Alan Smith,2019,5.390802476369373,9921916.0,Average
3889,Legend Of Empire,Drama,2015-11-05,164082501.0,327600000.0,7.0,72,89.0,English,Canada,Raj Mehra,2015,99.65565980737946,163517499.0,Hit
3890,Last Destiny,SciFi,2017-07-05,86065060.0,270400000.0,6.3,92,135.0,English,India,Sophie Laurent,2017,214.18092312954875,184334940.0,BlockBuster
3891,Rise Of Journey,Romance,2021-06-08,95088636.0,110363525.0,8.8,74,116.0,Hindi,Usa,John Carter,2021,16.063842791897866,15274889.0,Average
3892,The Dreams,Romance,2020-03-11,46600000.0,118412859.0,7.1,69,170.0,Hindi,France,Sophie Laurent,2020,154.10484763948497,71812859.0,BlockBuster
3893,Return Of Empire,Horror,2017-12-11,70285333.0,344131981.0,7.0,68,134.0,French,Uk,James Holloway,2017,389.6213282506608,273846648.0,BlockBuster
3894,Dark Night,SciFi,2017-04-22,140827505.0,169013527.0,5.6,42,178.0,Hindi,France,John Carter,2017,20.014571727305686,28186022.0,Average
3895,Shadow Of Galaxy,Comedy,2022-04-25,107300000.0,376052584.0,8.2,47,166.0,Spanish,Uk,John Carter,2022,250.46839142590866,268752584.0,BlockBuster
3896,Rise Of Warrior,Horror,2018-11-09,206868924.0,107061640.0,7.0,68,134.0,English,Uk,Alan Smith,2018,-48.246629832134666,-99807284.0,Flop
3897,Love In Galaxy,SciFi,2015-01-07,98400848.0,233500000.0,8.3,67,135.0,Hindi,Usa,James Holloway,2015,137.29470298873846,135099152.0,BlockBuster
3898,Return Of Dreams,Drama,2017-12-12,68352730.0,149133510.0,7.0,72,134.0,French,Usa,John Carter,2017,118.18222915163739,80780780.0,BlockBuster
3899,The Secrets,Action,2022-04-01,169099469.0,455100354.0,7.1,75,132.0,Hindi,Usa,Raj Mehra,2022,169.13174635693267,286000885.0,BlockBuster
3900,Last Empire,Action,2018-06-27,216100000.0,952243210.0,7.1,68,130.0,Spanish,Uk,Alan Smith,2018,340.64933364183247,736143210.0,BlockBuster
3901,Battle Of Journey,Drama,2019-02-18,204801808.0,748494271.0,5.7,42,134.0,English,India,Raj Mehra,2019,265.47249182487684,543692463.0,BlockBuster
3902,The Destiny,Drama,2015-04-15,12058961.0,53908720.0,7.0,50,97.0,English,France,Sophie Laurent,2015,347.04282566300697,41849759.0,BlockBuster
3903,Last Galaxy,Comedy,2016-12-13,213579203.0,285032531.0,6.0,70,135.0,Spanish,France,Sophie Laurent,2016,33.455189923149966,71453328.0,Average
3904,Return Of Journey,Action,2017-01-05,82527447.0,82257480.0,6.1,80,134.0,Spanish,France,Alan Smith,2017,-0.32712389612633963,-269967.0,Flop
3905,Legend Of Secrets,Drama,2017-05-05,73198110.0,226900000.0,7.2,72,134.0,English,Uk,James Holloway,2017,209.98068119518388,153701890.0,BlockBuster
3906,Return Of Revenge,Action,2018-03-29,33286486.0,161852766.0,8.9,68,130.0,English,France,James Holloway,2018,386.24167177033945,128566280.0,BlockBuster
3907,Last Night,Thriller,2016-09-23,179571825.0,185814269.0,7.4,70,134.0,Spanish,Australia,John Carter,2016,3.4762936780310607,6242444.0,Average
3908,Dark Empire,Horror,2021-02-13,32088573.0,63176002.0,7.0,68,134.0,English,Australia,James Holloway,2021,96.8800606994895,31087429.0,Hit
3909,Shadow Of Secrets,SciFi,2018-11-09,245788646.0,904317676.0,7.0,67,177.0,Spanish,Canada,James Holloway,2018,267.9249187124779,658529030.0,BlockBuster
3910,Return Of Dreams,Action,2018-12-26,235866710.0,538700000.0,6.0,68,130.0,Hindi,Australia,Alan Smith,2018,128.39170478953983,302833290.0,BlockBuster
3911,Last Warrior,Horror,2018-10-22,186610723.0,137717847.0,6.6,64,123.0,English,Usa,John Carter,2018,-26.20046437524386,-48892876.0,Flop
3912,Last Secrets,Horror,2015-06-18,12738377.0,21779004.0,6.5,68,166.0,English,Canada,Alan Smith,2015,70.9715766773114,9040627.0,Hit
3913,Return Of Night,Horror,2016-05-24,115275899.0,507334469.0,7.0,68,109.0,Hindi,Uk,James Holloway,2016,340.1045434484098,392058570.0,BlockBuster
3914,Love In Warrior,Comedy,2017-01-03,176163113.0,322552089.0,6.9,44,156.0,English,Australia,John Carter,2017,83.09854061218822,146388976.0,Hit
3915,Battle Of Galaxy,Thriller,2021-02-23,63223200.0,186013506.0,7.0,78,134.0,Spanish,France,John Carter,2021,194.21716395247316,122790306.0,BlockBuster
3916,Love In Revenge,Horror,2022-05-30,191182302.0,891467651.0,7.0,60,161.0,English,Canada,John Carter,2022,366.2919327124746,700285349.0,BlockBuster
3917,Shadow Of Night,Horror,2015-02-07,183200000.0,239928028.0,6.3,78,134.0,Spanish,Canada,Raj Mehra,2015,30.9650807860262,56728028.0,Average
3918,Return Of Kingdom,Comedy,2017-10-13,144899353.0,245374182.0,6.9,86,135.0,English,Australia,James Holloway,2017,69.34111638165838,100474829.0,Hit
3919,Love In Warrior,Action,2015-05-25,144910077.0,255902974.0,4.7,47,130.0,English,Usa,Alan Smith,2015,76.59432614889853,110992897.0,Hit
3920,Dark Dreams,Drama,2018-12-20,66500000.0,185125197.0,7.6,72,134.0,English,Uk,Sophie Laurent,2018,178.38375488721806,118625197.0,BlockBuster
3921,Shadow Of Night,Comedy,2017-07-17,108668126.0,441303049.0,8.3,70,165.0,English,Usa,Raj Mehra,2017,306.10164658586274,332634923.0,BlockBuster
3922,Shadow Of Revenge,Comedy,2021-06-12,15809829.0,11700000.0,6.9,70,135.0,English,Uk,Sophie Laurent,2021,-25.995404504375095,-4109829.0,Flop
3923,Return Of Destiny,SciFi,2020-06-23,136978117.0,277300000.0,7.0,67,135.0,French,India,Sophie Laurent,2020,102.44109502541927,140321883.0,BlockBuster
3924,Last Galaxy,Comedy,2021-02-17,138320875.0,192348212.0,8.3,41,117.0,English,Usa,Sophie Laurent,2021,39.059423966194544,54027337.0,Average
3925,The Revenge,SciFi,2016-06-28,125600000.0,324009598.0,7.0,59,97.0,Spanish,Uk,Raj Mehra,2016,157.96942515923567,198409598.0,BlockBuster
3926,Battle Of Warrior,SciFi,2017-11-04,82051263.0,105500000.0,7.0,67,145.0,English,France,Alan Smith,2017,28.578154854240328,23448737.0,Average
3927,Love In Kingdom,Comedy,2021-06-08,34720068.0,85585138.0,6.9,73,135.0,English,Uk,James Holloway,2021,146.50049072484535,50865070.0,BlockBuster
3928,Dark Empire,Horror,2020-03-22,178229162.0,823226106.0,7.0,68,90.0,Spanish,India,Emily Stone,2020,361.89192428565644,644996944.0,BlockBuster
3929,Legend Of Dreams,Thriller,2016-09-30,78536007.0,336500000.0,7.0,82,134.0,Hindi,France,Sophie Laurent,2016,328.46588826447464,257963993.0,BlockBuster
3930,Love In Night,SciFi,2017-11-20,221300000.0,766950993.0,5.7,40,132.0,English,Australia,John Carter,2017,246.56619656574787,545650993.0,BlockBuster
3931,Rise Of Dreams,Horror,2018-12-26,236893646.0,784738712.0,7.0,68,134.0,Spanish,Australia,Raj Mehra,2018,231.26203477825658,547845066.0,BlockBuster
3932,Return Of Dreams,Action,2015-10-20,51500000.0,79496858.0,7.1,68,130.0,English,India,John Carter,2015,54.36283106796117,27996858.0,Hit
3933,Rise Of Empire,Action,2022-05-01,131069474.0,302700000.0,7.1,52,150.0,Hindi,Usa,James Holloway,2022,130.9462232220448,171630526.0,BlockBuster
3934,Battle Of Dreams,SciFi,2018-02-03,53500000.0,254900000.0,8.8,68,167.0,English,Usa,Alan Smith,2018,376.4485981308411,201400000.0,BlockBuster
3935,Last Kingdom,SciFi,2019-05-26,95917539.0,349187797.0,7.0,87,135.0,Hindi,Uk,Emily Stone,2019,264.0499961117643,253270258.0,BlockBuster
3936,Battle Of Warrior,Horror,2019-05-04,185609963.0,868236896.0,7.0,43,146.0,Hindi,France,Sophie Laurent,2019,367.77494158543635,682626933.0,BlockBuster
3937,Shadow Of Secrets,Thriller,2018-03-09,241207447.0,1171643930.0,7.0,70,134.0,Hindi,Uk,John Carter,2018,385.741192725281,930436483.0,BlockBuster
3938,Dark Night,Action,2015-04-25,151897820.0,528329541.0,7.1,57,130.0,Spanish,France,Emily Stone,2015,247.8190411159291,376431721.0,BlockBuster
3939,The Secrets,SciFi,2021-08-17,33700000.0,122500364.0,5.6,67,135.0,Spanish,Australia,John Carter,2021,263.50256379821957,88800364.0,BlockBuster
3940,Last Secrets,Romance,2016-08-05,94521444.0,237671062.0,7.1,69,137.0,French,France,Raj Mehra,2016,151.44671086489114,143149618.0,BlockBuster
3941,Love In Kingdom,Action,2015-04-05,148600000.0,294881581.0,7.1,68,92.0,Hindi,Uk,Emily Stone,2015,98.43982570659489,146281581.0,Hit
3942,The Revenge,Horror,2021-07-24,27384236.0,95821596.0,7.0,45,134.0,Spanish,France,Sophie Laurent,2021,249.91517017308792,68437360.0,BlockBuster
3943,The Kingdom,Drama,2016-04-23,77970358.0,218391395.0,7.0,82,134.0,Spanish,Uk,James Holloway,2016,180.0954113869786,140421037.0,BlockBuster
3944,Rise Of Galaxy,Thriller,2018-03-22,11519386.0,13047756.0,7.0,70,144.0,English,Australia,Emily Stone,2018,13.267807850175348,1528370.0,Average
3945,Battle Of Empire,Action,2016-11-03,169200000.0,708300000.0,4.8,68,165.0,English,India,Raj Mehra,2016,318.6170212765957,539100000.0,BlockBuster
3946,Legend Of Secrets,Romance,2017-02-13,209078524.0,523335600.0,7.1,69,137.0,English,Canada,Alan Smith,2017,150.30576550272568,314257076.0,BlockBuster
3947,Shadow Of Revenge,Action,2021-04-26,239720980.0,874000000.0,7.1,68,130.0,French,India,John Carter,2021,264.59053354445655,634279020.0,BlockBuster
3948,Legend Of Dreams,Comedy,2017-12-01,235128236.0,123429447.0,8.5,70,135.0,Hindi,Canada,Emily Stone,2017,-47.505476543446704,-111698789.0,Flop
3949,Battle Of Galaxy,Action,2017-12-09,9000000.0,19235288.0,7.1,63,149.0,English,Australia,Alan Smith,2017,113.72542222222222,10235288.0,BlockBuster
3950,Last Kingdom,Action,2019-12-16,155500000.0,651955657.0,7.1,59,142.0,Spanish,Usa,Alan Smith,2019,319.2640881028939,496455657.0,BlockBuster
3951,Return Of Journey,Thriller,2021-11-27,248656523.0,1184400000.0,7.0,49,106.0,English,Canada,Alan Smith,2021,376.3196982369129,935743477.0,BlockBuster
3952,Battle Of Empire,Horror,2019-09-12,155995547.0,723097393.0,6.1,68,172.0,Hindi,Uk,Sophie Laurent,2019,363.5372014817833,567101846.0,BlockBuster
3953,Shadow Of Secrets,Horror,2017-06-08,28426021.0,19896299.0,7.0,68,89.0,Spanish,India,Emily Stone,2017,-30.006739247818047,-8529722.0,Flop
3954,Last Warrior,SciFi,2015-04-09,96449365.0,405406718.0,9.2,67,109.0,French,Usa,James Holloway,2015,320.3311426674504,308957353.0,BlockBuster
3955,Legend Of Galaxy,Action,2018-09-15,225900000.0,663155522.0,7.1,68,130.0,Spanish,Canada,Emily Stone,2018,193.56154138999557,437255522.0,BlockBuster
3956,Legend Of Destiny,Horror,2020-07-13,111500000.0,315763531.0,7.0,74,106.0,English,Canada,Alan Smith,2020,183.19599192825112,204263531.0,BlockBuster
3957,Dark Empire,Comedy,2019-07-28,73174017.0,90945950.0,6.9,70,122.0,French,Uk,Raj Mehra,2019,24.287217961534076,17771933.0,Average
3958,Last Empire,SciFi,2019-11-19,151256626.0,686800000.0,6.2,67,170.0,English,India,Emily Stone,2019,354.06275292693624,535543374.0,BlockBuster
3959,Rise Of Kingdom,Action,2016-02-19,77607904.0,284615319.0,7.1,46,130.0,Spanish,Australia,Emily Stone,2016,266.73496426343377,207007415.0,BlockBuster
3960,Shadow Of Destiny,SciFi,2021-04-16,48751878.0,114038707.0,8.2,67,109.0,Hindi,Usa,John Carter,2021,133.91654163558582,65286829.0,BlockBuster
3961,Last Galaxy,Action,2021-07-24,163800000.0,178277563.0,7.1,68,121.0,Spanish,France,Emily Stone,2021,8.83856105006105,14477563.0,Average
3962,Battle Of Warrior,Comedy,2020-02-19,38126531.0,140531557.0,6.9,70,135.0,English,Uk,James Holloway,2020,268.5925609125047,102405026.0,BlockBuster
3963,Return Of Journey,Comedy,2018-03-25,109502668.0,124782084.0,7.4,70,135.0,English,Uk,Emily Stone,2018,13.953464585903971,15279416.0,Average
3964,Rise Of Night,Action,2016-10-01,44800000.0,194242667.0,7.1,89,130.0,French,Uk,Raj Mehra,2016,333.5773816964286,149442667.0,BlockBuster
3965,The Journey,Action,2017-02-24,40400000.0,170345010.0,7.1,68,130.0,French,Usa,Alan Smith,2017,321.64606435643566,129945010.0,BlockBuster
3966,Shadow Of Warrior,Action,2018-12-07,184164877.0,837690209.0,7.1,43,130.0,English,Uk,John Carter,2018,354.8588322842906,653525332.0,BlockBuster
3967,Last Dreams,SciFi,2018-06-14,76428599.0,114598508.0,7.5,92,96.0,English,France,Sophie Laurent,2018,49.941918992915205,38169909.0,Average
3968,Battle Of Dreams,Romance,2021-06-26,69700000.0,145828948.0,7.1,69,137.0,French,Australia,Alan Smith,2021,109.22374175035867,76128948.0,BlockBuster
3969,Battle Of Night,Horror,2023-05-01,138153124.0,303500000.0,8.0,68,86.0,English,Uk,Sophie Laurent,2023,119.68377638713403,165346876.0,BlockBuster
3970,Last Dreams,Comedy,2022-11-14,48300000.0,48200000.0,8.0,70,136.0,English,Usa,James Holloway,2022,-0.2070393374741201,-100000.0,Flop
3971,Dark Secrets,Action,2015-08-05,158597194.0,445914229.0,6.6,68,136.0,Hindi,Canada,Emily Stone,2015,181.16148700587982,287317035.0,BlockBuster
3972,Return Of Journey,SciFi,2018-12-18,27979577.0,81593619.0,7.0,74,117.0,English,Canada,John Carter,2018,191.6184865839823,53614042.0,BlockBuster
3973,Dark Empire,Romance,2017-05-16,138700000.0,292700000.0,7.1,57,137.0,English,Australia,Sophie Laurent,2017,111.03100216294159,154000000.0,BlockBuster
3974,Legend Of Dreams,Horror,2018-09-08,189798068.0,793556047.0,7.0,93,134.0,Spanish,Uk,Raj Mehra,2018,318.10543982987224,603757979.0,BlockBuster
3975,Dark Secrets,Action,2018-02-01,169877301.0,730980338.0,7.1,60,133.0,English,Canada,John Carter,2018,330.2990062221438,561103037.0,BlockBuster
3976,The Galaxy,Action,2021-02-22,34306376.0,116864980.0,8.0,74,135.0,Hindi,Uk,Emily Stone,2021,240.65090407683982,82558604.0,BlockBuster
3977,Battle Of Secrets,Action,2015-10-17,195300000.0,644424671.0,7.1,47,130.0,French,Canada,Alan Smith,2015,229.96654941116233,449124671.0,BlockBuster
3978,Rise Of Journey,Comedy,2020-12-05,52710979.0,116345966.0,6.9,70,129.0,English,Uk,James Holloway,2020,120.72435042422566,63634987.0,BlockBuster
3979,Love In Journey,Comedy,2015-12-27,173326846.0,542196967.0,5.1,86,124.0,Hindi,Australia,Emily Stone,2015,212.81765030213498,368870121.0,BlockBuster
3980,Love In Warrior,Horror,2016-03-31,107324521.0,236981442.0,4.9,68,118.0,French,Usa,John Carter,2016,120.80829226342414,129656921.0,BlockBuster
3981,Love In Destiny,Thriller,2016-06-21,230400000.0,1097000000.0,7.0,70,132.0,Spanish,India,Alan Smith,2016,376.12847222222223,866600000.0,BlockBuster
3982,Battle Of Night,Horror,2016-03-22,248611298.0,193300000.0,7.0,68,134.0,English,France,James Holloway,2016,-22.248103141314196,-55311298.0,Flop
3983,The Journey,Romance,2018-03-12,34800000.0,95952354.0,7.1,56,137.0,Spanish,Australia,Alan Smith,2018,175.7251551724138,61152354.0,BlockBuster
